"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.013560, 1, 0.013560, adamw_decay='3.478123542240705e-07',canonical_lr='0.0001391722772920588',ckpt=''None'',context_contact='False',epsilon='1.8002151031841966e-07',gamma='0.6517497532469487',max_flow='2984',num_steps='890'
596.298852, 1.627000, 596.314670, 1, 0.015818, adamw_decay='3.478123542240705e-07',canonical_lr='0.0001391722772920588',ckpt=''None'',context_contact='False',epsilon='1.8002151031841966e-07',gamma='0.6517497532469487',max_flow='2984',num_steps='890'
982.872326, 0.881100, 982.890110, 2, 0.017783, adamw_decay='0.00013209045150789034',canonical_lr='7.283971522643289e-05',ckpt=''checkpoints/kitti.pth'',context_contact='False',epsilon='2.0490969568624883e-14',gamma='0.006665976618100723',max_flow='5',num_steps='416'
1406.591152, 0.756000, 1406.611081, 3, 0.019929, adamw_decay='1e-05',canonical_lr='0.000125',ckpt=''checkpoints/sintel.pth'',context_contact='False',epsilon='1e-08',gamma='0.85',max_flow='400',num_steps='500'
1753.818513, 0.734400, 1753.840804, 4, 0.022290, adamw_decay='0.09354379318588184',canonical_lr='0.008319963949874786',ckpt=''None'',context_contact='False',epsilon='1.0345375264249074e-11',gamma='0.00017794193293111196',max_flow='1107',num_steps='324'
4471.034422, 0.734400, 4471.070189, 5, 0.035767, adamw_decay='1.1203394680196045e-06',canonical_lr='0.007011849717628015',ckpt=''checkpoints/kitti.pth'',context_contact='False',epsilon='3.090668542482689e-13',gamma='0.2045877332837093',max_flow='300',num_steps='359'
